0,Passenger Plate Default,New York,,,Does not use the letter “O” in its standard issued plates. They do use the letter “O” and the number zero “0” on their vanity/personalized plates. You can tell the difference on the plate because the letter “O” is much rounder where as the number zero “0” is slimmer,,,,,* Key all Verticals,,
Code Number,Plate Type Description,Plate Images,,,Processing Rules,,,,,,,
,,,,,Current being processed,Add Prefix to plate string?,Add Suffix to plate string?,Omit or Add any characters?,Verify State 2 alpha character abbreviation here,Is there any viewable plate type identifier on plate of any kind?,Is the plate type identified by Vehicle type as viewed in the image?,Is the plate all numeric?
0,1964 Worlds Fair,,,,Y,N,N,N,Y,Y- Worlds Fair at bottom of plate.,N,N
0,Adventure (I Love NY),Fishing,Hunting,Parks,Y,N,N,N,Y,N,N,N
0,Agriculture,2001-2009,2010-2019,Since 2020,Y,N,N,N,Y,N,N,N
0,All Terrain Vehicle,2001-2009,Since 2010,,Y,N,N,N,Y,N,Y- ATV,N
0,Amateur Radio,Type I,Type II,,Y,N,N,N,Y,Y - Antennae logo. Amateur Radio appears on plate.,N,N
0,Ambulance,2001-2009,2010-2019,Since 2020,Y,N,N,N,Y,N,N,N
0,Apportioned,2001-2009,2010-2019,Since 2020,Y,N,N,N,Y,Y - Apportioned appears across bottom of plate.,N,N
0,Assembly,,,,Y,N,N,N,Y,N,N,N
0,Birthplace of Baseball,2001-2009,Since 2010,,Y,N,N,N,Y,N,N,N
0,Board of Supervisors,2001-2009,Since 2010,,Y,N,N,N,Y,N,N,N
0,Bus,2001-2009,2010-2019,Since 2020,Y,N,N,N,Y,Y - Bus appears across bottom of plate.,Y - Bus or Van,N
0,Causes,911 Remembrance,Agriculture,Animal Control,Y,N,N,N,Y,Y- Organization logo at left of plate.,N,N
0,Causes,Autism Society,Bluebird,Conserve Habitat,Y,N,N,N,Y,Y- Organization logo at left of plate.,N,N
0,Causes,Cure Child Cancer,Donate Life,Down Syndrome,Y,N,N,N,Y,Y- Organization logo at left of plate.,N,N
0,Causes,Drive for the Cure,Drive out Diabetes,Ducks Unlimited,Y,N,N,N,Y,Y- Organization logo at left of plate.,N,N
