0,Passenger Plate Default,Mississippi,,,Does not use the letter “O” in its standard issued plates. They do use the letter “O” and the number zero “0” on their vanity/personalized plates. You can tell the difference on the plate because the letter “O” is much rounder where as the number zero “0” is slimmer,,,,,** Stacked characters are entered as seen (unless noted below).,,
Code Number,Plate Type Description,Plate Images,,,Processing Rules,,,,,,,
,,,,,Current being processed,Add Prefix to plate string?,Add Suffix to plate string?,Omit or Add any characters?,Verify State 2 alpha character abbreviation here,Is there any viewable plate type identifier on plate of any kind?,Is the plate type identified by Vehicle type as viewed in the image?,Is the plate all numeric?
0,Alabama University,,,,Y,N,N,Y - Stacked Characters must be entered as seen.,Y,Y - Visible college logo/name  appear on tag,N,N
0,Amateur Radio,,,,Y,N,N,N,Y,Y - Amateur Radio vertical on left side of antenna symbol.,N,N
0,Ambulance,,,,Y,N,N,N,Y,Y - Ambulance appears across bottom of plate. Plate starts with AM.,Y - Ambulance.,N
0,Antique ,Antique Car,Antique Truck,Motorcycle,Y,N,N,N,Y,Y - Antique car or truck and symbol appear on left of plate. Antique Motorcycle across bottom of plate.,Y - May be a motorcycle plate.,N
0,Apportioned,2003-2008,2009-2013,2014-2018,Y,N,N,N,Y,Y - Apportioned appears on bottom of plate.,N,N
0,Apportioned,Since 2019,,,Y,N,N,N,Y,Y - Apportioned appears on bottom of plate.,N,N
0,Authority / Police,,,,Y,N,N,N,Y,N,N,N
0,Church Bus,,,,Y,N,N,N,Y,Y - Church Bus appears across bottom of plate.,N,N
0,Collegiate,In State,Out of State,,Y,N,N,Y - Stacked Characters must be entered as seen.,Y,Y - Visible college logo/name  appear on tag,N,N
0,Collegiate Fraternity or Sorority,,,,Y,N,N,Y - Stacked Characters must be entered as seen.,Y,Y - Visible greek logo appear on tag,N,N
0,Commercial,Commercial Truck,Commercial Bus,,Y,N,N,Y - Small numbers must be verified as seen.,Y,Y - Plate start with B. Small numbers must be verified as seen.,N,N
0,Conserving Wildlife,Bass I,Bass II,Butterfly,Y,N,N,N,N,Y- Animal logo appears at left of plate.,N,N
0,Conserving Wildlife,Deer,Hummingbird I,Hummingbird II,Y,N,N,N,N,Y- Animal logo appears at left of plate.,N,N
0,Dealer Motorcycle,,,,Y,N,N,Y - Stacked Characters must be entered as seen.,Y,Y - Dealer appears across bottom of plate. Smaller plate size. Different color based on year of issue.,Y - Motorcycle,N
0,Disabled Veteran ,100% DAV,,,Y,N,N,N,Y,Y - 100% DAV or Handicapped Veteran appears across bottom of plate.,N,N
0,Emergency Vehicle,,,,Y,N,N,Y - Stacked Characters must be entered as seen.,Y,Y - EMS logo at left of plate. Registration ends with stacked 'EM'.  'EMS SAVES LIVES' at bottom.,N,N
0,Farm,10000 lbs. GVW,Over 10000 lbs. GVW,,Y,N,N,Y - Small numbers must be verified as seen.,Y,Y - Farm appears across bottom of plate. Plate starts with F.,N,N
0,Fleet,,,,Y,N,N,N,Y,Y - Fleet appears across bottom of plate. Plate starts with FL.,N,N
