0,Passenger Plate Default,North Carolina,,,Does not use the letter “O” in its plates except on Outer banks tags that start with OBX.,,,,,"Key ALL small letters.* NOTE :  DO NOT enter any symbols (!,&,$,@,etc..)",,
Code Number,Plate Type Description,Plate Images,,,Processing Rules,,,,,,,
,,,,,Current being processed,Add Prefix to plate string?,Add Suffix to plate string?,Omit or Add any characters?,Verify State 2 alpha character abbreviation here,Is there any viewable plate type identifier on plate of any kind?,Is the plate type identified by Vehicle type as viewed in the image?,Is the plate all numeric?
0,82nd Airborne,,,,Y,N,N,N,Y,Y- Airborne icon at left of plate.,N,N
0,A & T State University,,,,Y,N,N,N,Y,Y- School logo at left of plate,N,N
0,Afghanistan Veteran,,,,Y,N,N,N,Y,Y- Medal icon at left of plate,N,N
0,Air Force Reserve,,,,Y,N,N,N,Y,Y- Branch logo at left of plate; ,N,N
0,Air Medal,,,,Y,N,N,N,Y,Y- Medal icon at left of plate,N,N
0,Alpha Kappa Alpha Sorority,,,,Y,N,N,N,Y,Y- Sorority logo at left of plate,N,N
0,Alpha Phi Alpha Fraternity,,,,Y,N,N,N,Y,Y- Fraternity logo at left of plate,N,N
0,Amateur Radio,,,,Y,N,N,N,Y,Y - Amateur Radio appears across top of plate. Call sign for registration,N,N
0,American Legion,,,,Y,N,N,N,Y,Y- Organization logo at left of plate,N,N
0,Amran Temple,,,,Y,N,N,N,Y,Y- Organization logo at left of plate,N,N
0,Animal Lovers,2001-2013,Since 2014,,Y,N,N,N,Y,Y- Organization logo at left of plate,N,N
0,Antique Auto,,,,Y,N,N,N,Y,Y- 'ANTIQUE AUTO' at left of plate,N,N
0,Antique Motorcycle,,,,Y,N,N,N,Y,Y- 'ANTIQUE MOTORCYCLE' at left of plate,Y- Motorcycle,N
0,Appalachian State,,,,Y,N,N,N,Y,Y- School logo at left of plate,N,N
0,Apportioned,,,,Y,N,N,N,Y,Y - Apportioned appears on plate depending on vehicle type.,N,N
0,Army Reserve,,,,Y,N,N,N,Y,Y- Branch logo at left of plate,N,N
0,ArtsNC.org,,,,Y,N,N,N,Y,Y- Organization logo at left of plate; 'The CREATIVE State' at top.,N,N
0,Association of Fire Chiefs,,,,Y,N,N,N,Y,Y- Organization logo at left of plate; 'NC FIRE OFFICER' at top.,N,N
0,Auburn University,,,,Y,N,N,N,Y,Y- School logo at left of plate,N,N
0,Aurora Fossil Museum,,,,Y,N,N,N,Y,Y- Organization logo at left of plate; 'Dig the Past!' at top.,N,N
0,Autism Society of North Carolina,,,,Y,N,N,N,Y,Y- Organization logo at left of plate,N,N
0,Battle of King's Mountain,Picture,,,Y,N,N,N,Y,Y- Militiaman logo at left of plate; 'TURNING POINT of the REVOLUTION' at top.,N,N
0,Beach Association plates,Oak Island,Beach Buggy,,N - not valid license plates. DO NOT verify.,N,N,N,Y,Y - Association name appears on plate.,N,N
