0,Passenger Plate Default,Arkansas,,,"Follow the syntax pattern.  The letter 'O' is blocky and the number '0' is more oblong.  Key all verticals except ""TRUCK"" & ""ARK"" as seen",,,,,Vertical characters must be entered as seen.,,
Code Number,Plate Type Description,Plate Images,,,Processing Rules,,,,,,,
,,,,,Current being processed,Add Prefix to plate string?,Add Suffix to plate string?,Omit or Add any characters?,Verify State 2 alpha character abbreviation here,Is there any viewable plate type identifier on plate of any kind?,Is the plate type identified by Vehicle type as viewed in the image?,Is the plate all numeric?
0,Agricultural Education,,,,Y,N,N,N,Y,N,N,N
0,Amateur Radio,,,,Y,N,N,N,Y,Y - 'AMATEUR RADIO' on bottom of plate.,N,N
0,Ambulance,Ambulance,Emer Med Services,,Y,N,N,N,Y,N,Y - Vehicle will be a Ambulance.,N
0,Antique ,,,,Y,N,N,N,Y,Y - Antique Car appears across top of plate. ,N,N
0,Apportioned,Semi Trailer 1980-1997,Semi Trailer 1998-,,Y,N,N,Y - Omit the word 'TRUCK' on the plate.,Y,Y - Apportioned appears across the bottom of plate,Y - Vehicle will be a Semi-Truck or Trailer.,N
0,Authority / Police,,,,Y,N,N,N,Y,Y- Official Business Only appears across bottom of plate.,N,N
0,Autism Awareness,,,,Y,N,N,N,Y,Y - 'AUTISM AWARENESS' appears across the bottom of plate.,N,N
0,Border City Taxi,,,,Y,N,N,N,Y,Y - 'BORDER CITY' appears across the bottom of plate.,N,N
0,Boy/Girl Scout,Orphanages,,,Y,N,N,N,Y,Y - 'B S & O' or 'BOY SCOUTS OF AMERICA' appears across the bottom of plate.,N,N
0,Buffalo River,,,,Y,N,N,N,Y,Y - 'BUFFALO RIVER' appears across the bottom of plate.,N,N
0,Bus,Not for Hire,Farm to Market,Church,Y,N,N,N,Y,N,N,N
0,Bus,City,,,Y,N,N,N,Y,N,N,N
0,Cattlemen's Foundation,,,,Y,N,N,N,Y,Y - 'ARKANSAS CATTLEMEN' appears across the bottom of plate.,N,N
0,Choose Life,,,,Y,N,N,N,Y,Y - 'CHOOSE LIFE' appears across the bottom of plate.,N,N
0,Civil Air Patrol,,,,Y,N,N,N,Y,Y - 'CIVIL AIR PATROL' appears across the bottom of plate.,N,N
0,Cold War Veteran,,,,Y,N,N,N,Y,N,N,N
0,Committed to Education,1993-2005,Since 2006,,Y,N,N,N,Y,N,N,N
0,Congressional Medal of Honor,,,,Y,N,N,N,Y,N,N,N
0,Court Appointed Special Advocates,,,,Y,N,N,N,Y,Y - CASA logo on the left side of plate; 'I am for the Child' on the bottom of the plate.,N,N
0,Cure Breast Cancer,,,,Y,N,N,N,Y,Y - Pink Ribbon logo on the left side of plate; 'Cure Breast Cancer' on bottom of plate.,N,N
0,Dept of Conservation,,,,Y,N,N,N,Y,Y - 'FOR THE LOVE OF THE LAND' appears across the bottom of plate.,N,N
0,Disabled,1990-1995,Since 1996,,Y,N,N,N,Y,Y - 'DISABLED' appears across the bottom of plate; Wheelchair Symbol on left side of plate.,N,N
0,Disabled Motorcycle,,,,Y,N,N,N,Y,Y - 'ARK. M CYCLE' appears across the top of plate; Wheelchair symbol on left side of plate.,Y - Vehicle will be a Motorcycle,N
0,Disabled Veteran ,,,,Y,N,N,N,Y,Y - Plate starts with DV or DAV. ,N,N
0,Distinguished Flying Cross,,,,Y,N,N,N,Y,Y - Distinguished Flying Cross Medal on the right side of plate; 'Distinguished Flying Cross' on bottom of plate.,N,N
0,Down Syndrome,,,,Y,N,N,N,Y,Y - 'DOWN SYNDROM AWARENESS' appears across the bottom of plate.,N,N
0,Dr. Martin Luther King,,,,Y,N,N,N,Y,N,N,N
0,Drive Out,,,,Y,N,N,Y - OMIT ARK verticals on left side of plate. ,Y,Y - Drive Out appears across top of paper temporary tag.  Does not require prefix/suffix/ identifier but can get multiple hits.,N,Y
0,Ducks Unlimited,1996-2010,2011-2014,Since 2015,Y,N,N,N,Y,Y - 'DUCKS UNLIMITED' appears across the bottom of plate.,N,N
0,Ex-POW,,,,Y,N,N,N,Y,Y - Ex Prisoner of War appears across bottom of plate. Plate starts with POW.,N,N
0,Fire Department,,,Retired,Y,N,N,N,Y,N,N,N
0,Fire Fighter's Memorial,,,,Y,N,N,N,Y,Y - 'FIREFIGHTER'S MEMORIAL' appears across the bottom of plate.,N,N
0,Freemason,,,,Y,N,N,N,Y,Y - 'FREEMASON' or 'Grand Lodge of Arkansas appears across the bottom of plate.,N,N
0,Game and Fish,Bird Dog,Bear 2008-2022,Bear Since 2023,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Black Labrador,Butterfly,Crappie Fish,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Deer 2000-2010,Deer 2011-2017,Deer Since 2018,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Eagle,Elk,Hummingbird,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Woodpecker,Largemouth Bass,Longear Sunfish,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Mallard Duck,Monarch Butterfly,Pintail Duck,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Rainbow Trout,Red Cardinal,Red Fox,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish,Smallmouth Bass,Squirrel,Turkey,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Game and Fish Commission,,,,Y,N,N,N,Y,"Y - 'The Natural State' or ""Arkansas Game and Fish Commission' appears across the bottom of plate.",N,N
0,Golf Association,,,,Y,N,N,N,Y,Y - 'Golf the Natural State' appears across the bottom of plate.,N,N
0,Harding University,,,,Y,N,N,N,Y,Y - 'HARDING' appears across the bottom of plate.,N,N
